id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
6098,100.00,active,2020-07-01 09:30:03.14541+00,2020-08-11 22:27:58.240406+00,23328,2020-07-01 16:44:53.070844+00,,2020-08-03 22:00:00+00,2020-07-03,,regular,,pending,2020-08-11 22:27:55.367849+00,2020-08-11 22:27:58.255621+00
270,50.00,rejected,2019-12-20 23:24:54.262779+00,2019-12-21 14:18:04.810674+00,1003,2019-12-21 14:18:04.803331+00,,2020-01-19 23:24:54.262339+00,,,regular,,,,
3611,100.00,direct_debit_rejected,2020-06-17 11:03:32.61712+00,2020-07-21 22:09:32.695508+00,15415,2020-06-17 14:52:56.14175+00,,2020-07-17 11:03:52.469+00,2020-06-18,,regular,,pending,2020-07-21 22:09:32.578876+00,2020-07-21 22:09:35.337684+00
273,100.00,rejected,2019-12-21 09:04:00.345284+00,2019-12-21 14:35:00.517472+00,846,2019-12-21 14:35:00.506257+00,,2020-01-20 09:04:00.344839+00,,,regular,,,,
730,90.00,rejected,2020-02-24 20:37:28.960678+00,2020-02-25 14:25:34.495171+00,939,2020-02-25 14:25:34.491511+00,,2020-03-25 20:37:28.960215+00,,,regular,,,,
5995,100.00,rejected,2020-06-30 16:24:02.027363+00,2020-07-01 09:56:31.260599+00,1159,2020-07-01 09:56:31.256445+00,,2020-07-30 16:24:02+00,,,regular,,,,
277,50.00,rejected,2019-12-21 12:19:28.165381+00,2019-12-21 14:41:25.684498+00,792,2019-12-21 14:41:25.676792+00,,2020-01-20 12:19:28.164963+00,,,regular,,,,
1366,100.00,rejected,2020-04-24 16:46:46.928107+00,2020-04-25 14:36:24.886289+00,5291,2020-04-25 14:36:24.882922+00,,2020-05-09 16:47:42.563+00,,,regular,,,,
583,100.00,rejected,2020-02-01 12:03:45.630146+00,2020-02-01 12:52:24.601252+00,729,2020-02-01 12:52:24.597838+00,,2020-02-09 12:03:45.620423+00,,,regular,,,,
281,100.00,rejected,2019-12-21 18:46:12.410764+00,2019-12-22 13:51:24.710919+00,1647,2019-12-22 13:51:24.70321+00,,2020-01-20 18:46:12.410302+00,,,regular,,,,
283,100.00,rejected,2019-12-22 07:56:50.230559+00,2019-12-22 13:54:18.419916+00,1956,2019-12-22 13:54:18.412053+00,,2020-01-02 07:56:50.223287+00,,,regular,,,,
92,100.00,rejected,2019-12-11 11:40:44.978306+00,2020-04-28 10:21:03.980833+00,,2019-12-18 15:10:44.927769+00,972,2020-01-10 11:40:44.977908+00,,,regular,,,,
1061,100.00,rejected,2020-04-07 14:23:58.00791+00,2020-04-07 14:27:53.752403+00,5081,2020-04-07 14:27:53.748302+00,,2020-05-03 22:00:00+00,,,regular,,,,
744,100.00,rejected,2020-02-27 09:29:56.863287+00,2020-02-27 15:25:20.851646+00,996,2020-02-27 15:25:20.847987+00,,2020-03-28 09:29:56.862705+00,,,regular,,,,
291,100.00,rejected,2019-12-22 21:49:54.535929+00,2019-12-23 08:56:37.485623+00,1845,2019-12-23 08:56:37.478441+00,,2019-12-29 21:49:54.535533+00,,,regular,,,,
650,1.00,rejected,2020-02-09 13:55:37.296777+00,2020-02-09 14:03:09.260778+00,1601,2020-02-09 14:03:09.257535+00,,2020-03-10 13:55:37.296329+00,,,regular,,,,
257,100.00,rejected,2019-12-19 18:05:11.96403+00,2020-04-13 09:40:44.909068+00,,2019-12-20 17:29:18+00,721,2020-01-18 18:05:11+00,,,regular,,,,
794,100.00,rejected,2020-03-05 09:22:59.174457+00,2020-03-06 09:02:38.731301+00,1547,2020-03-06 09:02:38.728152+00,,2020-03-30 23:00:00+00,,,regular,,,,
584,100.00,rejected,2020-02-01 13:21:25.868835+00,2020-02-01 17:22:38.495818+00,1770,2020-02-01 17:22:38.491762+00,,2020-03-02 13:21:25.868344+00,,,regular,,,,
1077,100.00,rejected,2020-04-08 08:13:18.659616+00,2020-04-08 09:36:01.516011+00,3287,2020-04-08 09:36:01.512101+00,,2020-04-28 23:00:00+00,,,regular,,,,
20639,50.00,money_back,2020-10-12 16:05:27.478409+00,2020-12-18 13:12:06.313275+00,,,30317,2020-10-30 23:00:00+00,2020-10-16,2020-10-31 18:58:22.24451+00,instant,2020-10-15 06:29:31.161555+00,,,
1367,100.00,rejected,2020-04-24 16:51:48.524074+00,2020-04-25 16:12:55.391555+00,4934,2020-04-25 16:12:55.387805+00,,2020-05-10 22:00:00+00,,,regular,,,,
1611,70.00,rejected,2020-05-07 06:53:54.115392+00,2020-05-07 09:29:55.044988+00,1257,2020-05-07 09:29:55.040864+00,,2020-06-07 22:00:00+00,,,regular,,,,
306,100.00,rejected,2019-12-26 03:19:22.384483+00,2019-12-26 10:42:35.59961+00,,2019-12-26 10:42:35.59283+00,1623,2020-01-25 03:19:22.384085+00,,,regular,,,,
1242,100.00,rejected,2020-04-16 18:19:40.349475+00,2020-04-17 08:46:24.161212+00,2607,2020-04-17 08:46:24.157825+00,,2020-04-30 23:00:00+00,,,regular,,,,
636,100.00,rejected,2020-02-07 17:51:50.066176+00,2020-02-07 18:18:28.9142+00,1805,2020-02-07 18:18:28.910876+00,,2020-03-14 17:51:50.052532+00,,,regular,,,,
935,100.00,rejected,2020-03-18 02:27:20.028066+00,2020-03-18 08:22:28.66598+00,1630,2020-03-18 08:22:28.661455+00,,2020-04-22 23:00:00+00,,,regular,,,,
305,100.00,rejected,2019-12-25 01:55:52.721466+00,2019-12-26 10:42:23.71643+00,1805,2019-12-26 10:42:23.70791+00,,2020-01-01 01:55:52.721061+00,,,regular,,,,
2068,80.00,money_back,2020-05-20 11:35:54.134901+00,2020-06-10 23:31:01.999412+00,6500,2020-05-25 08:53:32.564236+00,,2020-05-31 22:00:00+00,2020-05-28,2020-06-10 23:31:01.99907+00,regular,,,,
1175,100.00,rejected,2020-04-14 22:26:39.323226+00,2020-04-15 10:02:22.924571+00,3111,2020-04-15 10:02:22.921226+00,,2020-05-07 22:00:00+00,,,regular,,,,
1290,100.00,rejected,2020-04-19 19:31:30.497652+00,2020-04-20 09:14:52.8442+00,7041,2020-04-20 09:14:52.839531+00,,2020-05-04 19:31:30.08+00,,,regular,,,,
317,100.00,rejected,2019-12-27 14:22:10.189287+00,2020-03-25 13:27:19.604462+00,,2019-12-27 17:01:38.556835+00,562,2020-01-03 14:22:10.188888+00,,,regular,,,,
2297,100.00,money_back,2020-05-29 11:55:37.223818+00,2020-06-08 16:32:23.469545+00,10497,2020-06-06 08:26:20.437596+00,,2020-06-28 11:56:29.64+00,,2020-06-08 16:32:23.469253+00,regular,,,,
2284,100.00,money_back,2020-05-29 09:07:33.739468+00,2020-06-10 05:08:05.403649+00,9958,2020-05-29 10:16:49.879801+00,,2020-06-08 09:07:33+00,2020-06-01,2020-06-10 05:08:05.403149+00,regular,,,,
1610,100.00,money_back,2020-05-07 05:56:47.015271+00,2020-06-09 14:19:46.077447+00,297,2020-05-07 09:39:53.75612+00,,2020-06-02 05:57:09.708+00,2020-05-07,2020-06-09 14:19:46.076999+00,regular,,,,
319,100.00,rejected,2019-12-27 16:42:04.973942+00,2019-12-27 17:03:37.844491+00,502,2019-12-27 17:03:37.834751+00,,2020-01-06 16:42:04.967102+00,,,regular,,,,
320,100.00,rejected,2019-12-27 17:27:59.980591+00,2019-12-29 10:13:01.160018+00,590,2019-12-29 10:13:01.152399+00,,2020-01-19 17:27:59.972546+00,,,regular,,,,
321,100.00,rejected,2019-12-27 18:07:17.733964+00,2019-12-29 10:13:15.799685+00,1830,2019-12-29 10:13:15.791446+00,,2020-01-07 18:07:17.727725+00,,,regular,,,,
324,10.00,rejected,2019-12-27 21:50:43.794687+00,2019-12-29 10:15:36.00864+00,1773,2019-12-29 10:15:36.001631+00,,2020-01-26 21:50:43.794245+00,,,regular,,,,
326,90.00,rejected,2019-12-28 04:00:22.349592+00,2019-12-29 10:17:28.378732+00,35,2019-12-29 10:17:28.371177+00,,2020-01-04 04:00:22.34903+00,,,regular,,,,
5075,100.00,rejected,2020-06-25 05:22:20.788931+00,2020-06-25 14:58:05.262697+00,,2020-06-25 14:58:05.25812+00,21235,2020-07-05 22:00:00+00,,,regular,,,,
330,100.00,rejected,2019-12-28 11:25:33.01103+00,2019-12-30 08:58:41.871286+00,812,2019-12-30 08:58:41.855084+00,,2020-01-27 11:25:33.010539+00,,,regular,,,,
1438,100.00,rejected,2020-04-29 09:34:12.230929+00,2020-04-29 12:35:22.524835+00,8058,2020-04-29 12:35:22.521388+00,,2020-05-10 22:00:00+00,,,regular,,,,
842,100.00,rejected,2020-03-11 03:35:28.854364+00,2020-03-11 16:16:55.743347+00,,2020-03-11 14:29:17.008807+00,496,2020-04-10 03:35:28.85389+00,,,regular,,,,
337,50.00,rejected,2019-12-29 12:50:49.494172+00,2019-12-30 09:01:27.638317+00,1628,2019-12-30 09:01:27.630831+00,,2020-01-06 12:50:49.487605+00,,,regular,,,,
338,100.00,rejected,2019-12-29 14:42:11.413458+00,2019-12-30 09:01:44.62596+00,736,2019-12-30 09:01:44.618853+00,,2020-01-28 14:42:11.412983+00,,,regular,,,,
339,100.00,rejected,2019-12-29 20:15:47.067519+00,2019-12-30 09:02:39.281977+00,1753,2019-12-30 09:02:39.274746+00,,2020-01-05 20:15:47.067125+00,,,regular,,,,
1164,100.00,rejected,2020-04-14 13:50:02.843574+00,2020-04-14 16:11:31.542989+00,1257,2020-04-14 16:11:31.539172+00,,2020-05-07 22:00:00+00,,,regular,,,,
344,90.00,rejected,2019-12-30 14:03:04.34193+00,2019-12-30 15:04:40.454467+00,1605,2019-12-30 15:04:40.446303+00,,2020-01-06 14:03:04.341465+00,,,regular,,,,
347,100.00,rejected,2019-12-30 21:07:51.777242+00,2019-12-31 08:57:24.26634+00,1638,2019-12-31 08:57:24.259332+00,,2020-01-29 21:07:51.776862+00,,,regular,,,,
598,100.00,rejected,2020-02-04 03:35:28.35938+00,2020-04-19 07:42:59.42706+00,,2020-02-04 18:36:43.31583+00,828,2020-03-05 03:35:28.35902+00,,,regular,,,,
772,100.00,rejected,2020-03-01 15:08:41.916747+00,2020-03-01 20:39:08.72513+00,1754,2020-03-01 20:39:08.721095+00,,2020-03-08 15:08:41.916216+00,,,regular,,,,
646,100.00,rejected,2020-02-08 16:03:20.715905+00,2020-02-08 17:55:32.169464+00,433,2020-02-08 17:55:32.165598+00,,2020-03-09 16:03:20.715476+00,,,regular,,,,
641,1.00,rejected,2020-02-08 09:51:15.590834+00,2020-02-08 17:53:00.01741+00,2481,2020-02-08 17:53:00.01278+00,,2020-03-09 09:51:15.590364+00,,,regular,,,,
829,100.00,rejected,2020-03-09 11:41:45.622533+00,2020-03-09 12:06:13.790014+00,865,2020-03-09 12:06:13.786657+00,,2020-03-16 23:00:00+00,,,regular,,,,
349,100.00,rejected,2019-12-31 08:32:51.747229+00,2019-12-31 08:59:40.177711+00,1715,2019-12-31 08:59:40.169713+00,,2020-01-30 08:32:51.746767+00,,,regular,,,,
2254,100.00,money_back,2020-05-28 19:11:26.019554+00,2020-06-17 17:28:56.356629+00,10023,2020-05-28 21:36:04.981914+00,,2020-06-11 22:00:00+00,2020-05-30,2020-06-17 17:28:56.356277+00,regular,,,,
2207,100.00,rejected,2020-05-27 07:32:19.273007+00,2020-05-27 09:30:55.003847+00,2633,2020-05-27 09:30:54.987157+00,,2020-06-05 22:00:00+00,,,regular,,,,
353,100.00,rejected,2019-12-31 20:06:29.399461+00,2020-01-02 13:40:31.825331+00,1666,2020-01-02 13:40:31.818083+00,,2020-01-07 20:06:29.399083+00,,,regular,,,,
602,100.00,rejected,2020-02-04 10:58:45.974835+00,2020-02-04 18:38:42.58033+00,3088,2020-02-04 18:38:42.576564+00,,2020-03-05 10:58:45.974439+00,,,regular,,,,
367,100.00,rejected,2020-01-03 00:29:25.316666+00,2020-04-24 10:55:59.240213+00,,2020-01-03 21:14:42.145429+00,898,2020-02-02 00:29:25.316295+00,,,regular,,,,
1592,90.00,rejected,2020-05-06 09:21:41.136365+00,2020-05-06 11:59:02.825878+00,6179,2020-05-06 11:59:02.82204+00,,2020-06-05 22:00:00+00,,,regular,,,,
360,100.00,rejected,2020-01-01 16:58:06.720688+00,2020-01-02 13:46:30.652253+00,1552,2020-01-02 13:46:30.645004+00,,2020-01-08 16:58:06.720182+00,,,regular,,,,
361,100.00,rejected,2020-01-01 22:04:04.684999+00,2020-01-02 13:46:38.89654+00,1627,2020-01-02 13:46:38.889641+00,,2020-01-31 22:04:04.684512+00,,,regular,,,,
399,100.00,rejected,2020-01-07 18:12:49.613359+00,2020-03-25 13:27:19.607166+00,,2020-01-08 09:18:29.134757+00,562,2020-02-01 18:12:49.606812+00,,,regular,,,,
365,100.00,rejected,2020-01-02 14:41:30.149796+00,2020-01-03 14:58:22.834088+00,2172,2020-01-03 14:58:22.826604+00,,2020-01-09 14:41:30.149336+00,,,regular,,,,
366,100.00,rejected,2020-01-03 00:12:02.567052+00,2020-01-03 21:14:43.31244+00,1183,2020-01-03 21:14:43.30457+00,,2020-02-02 00:12:02.566542+00,,,regular,,,,
369,100.00,rejected,2020-01-03 16:57:27.35412+00,2020-01-03 21:14:34.48194+00,213,2020-01-03 21:14:34.474034+00,,2020-01-14 16:57:27.340391+00,,,regular,,,,
908,100.00,rejected,2020-03-16 22:35:59.130054+00,2020-03-17 11:01:26.299929+00,114,2020-03-17 11:01:26.295658+00,,2020-03-31 23:00:00+00,,,regular,,,,
990,100.00,rejected,2020-03-26 04:17:09.511236+00,2020-03-26 11:10:14.028516+00,682,2020-03-26 11:10:14.024547+00,,2020-04-25 04:17:09.510676+00,,,regular,,,,
377,100.00,rejected,2020-01-06 06:53:36.873271+00,2020-04-19 07:42:59.431513+00,,2020-01-06 12:54:01.740889+00,828,2020-02-05 06:53:36.87279+00,,,regular,,,,
1401,100.00,rejected,2020-04-27 22:53:29.260831+00,2020-04-30 13:58:53.85619+00,7446,2020-04-30 13:58:53.852199+00,,2020-05-27 22:00:00+00,,,regular,,,,
609,100.00,rejected,2020-02-05 05:53:35.921633+00,2020-02-05 16:08:29.804591+00,2647,2020-02-05 16:08:29.801065+00,,2020-03-06 05:53:35.921224+00,,,regular,,,,
1359,100.00,rejected,2020-04-24 10:08:03.538631+00,2020-04-24 13:03:46.859197+00,4685,2020-04-24 13:03:46.855809+00,,2020-05-11 22:00:00+00,,,regular,,,,
3517,100.00,rejected,2020-06-16 17:08:26.952896+00,2020-06-17 10:23:00.065072+00,10237,2020-06-17 10:23:00.059804+00,,2020-07-03 22:00:00+00,,,regular,,,,
381,100.00,rejected,2020-01-06 12:16:40.689677+00,2020-01-06 12:56:37.909089+00,812,2020-01-06 12:56:37.901071+00,,2020-02-05 12:16:40.689072+00,,,regular,,,,
1199,100.00,money_back,2020-04-15 12:36:21.97674+00,2020-05-05 12:14:02.731733+00,6272,2020-04-15 16:03:08.272578+00,,2020-04-22 12:36:21.976265+00,2020-04-18,2020-05-05 12:14:02.731562+00,regular,,completed,2020-04-27 08:06:03.944358+00,2020-05-05 12:14:02.736633+00
383,100.00,rejected,2020-01-06 15:21:30.195258+00,2020-01-10 16:58:00.740991+00,,2020-01-10 16:58:00.734704+00,197,2020-01-19 15:21:30.185475+00,,,regular,,,,
386,100.00,rejected,2020-01-06 17:54:15.928057+00,2020-01-07 10:20:33.813177+00,1605,2020-01-07 10:20:33.804884+00,,2020-01-13 17:54:15.927533+00,,,regular,,,,
387,100.00,rejected,2020-01-06 19:51:04.469023+00,2020-01-07 10:21:26.316542+00,806,2020-01-07 10:21:26.307954+00,,2020-01-13 19:51:04.46844+00,,,regular,,,,
388,100.00,rejected,2020-01-06 20:17:44.271471+00,2020-01-07 10:21:36.47792+00,781,2020-01-07 10:21:36.470431+00,,2020-01-13 20:17:44.271095+00,,,regular,,,,
2211,100.00,money_back,2020-05-27 10:23:16.961762+00,2020-06-28 15:40:27.16607+00,3045,2020-05-27 13:07:30.446702+00,,2020-07-31 22:00:00+00,2020-05-29,2020-08-02 22:00:00+00,regular,,,,
1875,100.00,rejected,2020-05-15 18:35:17.515509+00,2020-05-16 17:51:23.01305+00,2161,2020-05-16 17:51:23.008125+00,,2020-05-30 22:00:00+00,,,regular,,,,
397,100.00,rejected,2020-01-07 16:46:21.157266+00,2020-01-08 09:18:08.704486+00,1753,2020-01-08 09:18:08.698103+00,,2020-01-29 16:46:21.137895+00,,,regular,,,,
619,100.00,rejected,2020-02-06 10:22:37.412979+00,2020-02-06 12:54:25.063402+00,2811,2020-02-06 12:54:25.059498+00,,2020-03-07 10:22:37.412536+00,,,regular,,,,
402,100.00,rejected,2020-01-07 23:31:45.959102+00,2020-01-09 10:30:02.974704+00,2280,2020-01-09 10:30:02.966447+00,,2020-02-08 23:31:45.951722+00,,,regular,,,,
404,100.00,rejected,2020-01-08 07:13:29.569419+00,2020-01-10 07:37:13.124093+00,1007,2020-01-10 07:37:13.116233+00,,2020-02-09 07:13:29.561559+00,,,regular,,,,
405,100.00,rejected,2020-01-08 07:47:05.842233+00,2020-01-10 07:37:49.594544+00,760,2020-01-10 07:37:49.587966+00,,2020-01-15 07:47:05.841793+00,,,regular,,,,
936,100.00,rejected,2020-03-18 08:05:49.092391+00,2020-03-18 08:22:00.771204+00,3377,2020-03-18 08:22:00.765917+00,,2020-04-07 23:00:00+00,,,regular,,,,
830,100.00,rejected,2020-03-09 13:31:06.855375+00,2020-03-10 15:19:51.446776+00,3377,2020-03-10 15:19:51.44363+00,,2020-04-07 23:00:00+00,,,regular,,,,
695,100.00,rejected,2020-02-18 01:46:38.123055+00,2020-03-12 09:28:50.719171+00,,2020-02-18 15:20:38.155958+00,508,2020-03-13 23:00:00+00,,,regular,,,,
713,100.00,rejected,2020-02-22 00:37:49.271043+00,2020-02-27 12:05:34.763526+00,,2020-02-22 15:39:11.058374+00,360,2020-03-07 23:00:00+00,,,regular,,,,
406,20.00,rejected,2020-01-08 07:58:19.633889+00,2020-03-11 10:20:03.094093+00,,2020-01-10 07:38:03.815794+00,486,2020-01-15 07:58:19.633447+00,,,regular,,,,
905,100.00,rejected,2020-03-16 17:50:21.560235+00,2020-03-17 16:36:25.106915+00,1774,2020-03-17 16:36:25.103447+00,,2020-04-09 23:00:00+00,,,regular,,,,
435,100.00,rejected,2020-01-11 21:14:44.912777+00,2020-02-11 14:36:27.311645+00,,2020-01-12 13:34:43.22916+00,316,2020-02-10 21:14:44.912256+00,,,regular,,,,
409,100.00,rejected,2020-01-08 10:14:31.638215+00,2020-01-10 07:42:24.862178+00,433,2020-01-10 07:42:24.854103+00,,2020-02-07 10:14:31.637787+00,,,regular,,,,
5343,80.00,rejected,2020-06-25 15:01:52.065847+00,2020-06-25 15:53:59.49629+00,20160,2020-06-25 15:53:59.491897+00,,2020-07-05 22:00:00+00,,,regular,,,,
411,100.00,rejected,2020-01-08 15:20:35.235305+00,2020-01-10 07:42:59.184236+00,1310,2020-01-10 07:42:59.177186+00,,2020-02-03 15:20:35.227637+00,,,regular,,,,
412,100.00,rejected,2020-01-08 17:33:29.427141+00,2020-01-10 07:43:04.052513+00,407,2020-01-10 07:43:04.045969+00,,2020-02-04 17:33:29.418604+00,,,regular,,,,
413,100.00,rejected,2020-01-09 05:34:16.230158+00,2020-01-10 07:44:40.232386+00,2353,2020-01-10 07:44:40.22599+00,,2020-02-08 05:34:16.229739+00,,,regular,,,,
672,100.00,rejected,2020-02-12 17:07:32.614728+00,2020-02-14 07:28:49.738234+00,3248,2020-02-14 07:28:49.732746+00,,2020-03-08 17:07:32.608555+00,,,regular,,,,
1504,100.00,rejected,2020-05-01 09:49:17.251789+00,2020-05-01 13:23:37.371698+00,6461,2020-05-01 13:23:37.368119+00,,2020-05-16 09:49:16.764+00,,,regular,,,,
416,100.00,rejected,2020-01-09 16:21:24.786804+00,2020-01-10 07:46:35.261981+00,682,2020-01-10 07:46:35.255593+00,,2020-02-08 16:21:24.786103+00,,,regular,,,,
417,100.00,rejected,2020-01-09 16:31:45.569015+00,2020-01-10 07:48:05.421319+00,1139,2020-01-10 07:48:05.415008+00,,2020-02-09 16:31:45.56004+00,,,regular,,,,
418,100.00,rejected,2020-01-09 20:53:55.919756+00,2020-01-10 07:48:12.223105+00,1338,2020-01-10 07:48:12.216837+00,,2020-02-09 20:53:55.911698+00,,,regular,,,,
3654,100.00,rejected,2020-06-17 15:14:30.087803+00,2020-06-18 15:10:54.44509+00,13911,2020-06-18 15:10:54.438269+00,,2020-07-10 22:00:00+00,,,regular,,,,
421,100.00,rejected,2020-01-09 22:55:13.560535+00,2020-01-10 07:51:51.670822+00,1043,2020-01-10 07:51:51.665451+00,,2020-01-16 22:55:13.559898+00,,,regular,,,,
2043,100.00,rejected,2020-05-19 22:04:19.827407+00,2020-05-20 13:37:08.544822+00,4685,2020-05-20 13:37:08.540482+00,,2020-06-07 22:00:00+00,,,regular,,,,
424,100.00,rejected,2020-01-10 15:18:58.544903+00,2020-01-10 16:58:38.875399+00,1736,2020-01-10 16:58:38.868923+00,,2020-02-01 15:18:58.538376+00,,,regular,,,,
1559,100.00,rejected,2020-05-05 05:32:14.022137+00,2020-05-05 09:02:14.738359+00,8592,2020-05-05 09:02:14.734523+00,,2020-05-29 05:32:40.421+00,,,regular,,,,
1369,100.00,rejected,2020-04-24 18:51:10.588402+00,2020-04-25 16:14:41.766283+00,3377,2020-04-25 16:14:41.762808+00,,2020-05-07 22:00:00+00,,,regular,,,,
714,100.00,rejected,2020-02-22 01:48:07.628146+00,2020-02-22 15:53:02.927579+00,2659,2020-02-22 15:53:02.923155+00,,2020-03-21 23:00:00+00,,,regular,,,,
1126,100.00,rejected,2020-04-10 11:08:06.577859+00,2020-04-10 12:06:15.467534+00,5699,2020-04-10 12:06:15.46398+00,,2020-05-09 22:00:00+00,,,regular,,,,
603,100.00,rejected,2020-02-04 11:34:24.789107+00,2020-02-04 18:38:47.641809+00,3155,2020-02-04 18:38:47.638271+00,,2020-03-05 11:34:24.788751+00,,,regular,,,,
433,100.00,rejected,2020-01-11 16:13:51.600717+00,2020-01-12 13:33:28.586335+00,2373,2020-01-12 13:33:28.579654+00,,2020-01-18 16:13:51.600057+00,,,regular,,,,
436,100.00,rejected,2020-01-11 23:37:58.646692+00,2020-01-12 13:35:51.66232+00,1808,2020-01-12 13:35:51.657157+00,,2020-02-10 23:37:58.646242+00,,,regular,,,,
439,100.00,rejected,2020-01-13 18:28:36.716968+00,2020-01-15 15:53:35.018087+00,812,2020-01-15 15:53:35.008795+00,,2020-02-12 18:28:36.716418+00,,,regular,,,,
440,100.00,rejected,2020-01-13 23:54:33.655394+00,2020-01-14 16:59:16.750794+00,213,2020-01-14 16:59:16.745837+00,,2020-02-08 23:54:33.640107+00,,,regular,,,,
1435,100.00,rejected,2020-04-29 08:19:49.29781+00,2020-04-29 12:40:10.395456+00,7977,2020-04-29 12:40:10.391986+00,,2020-05-08 22:00:00+00,,,regular,,,,
442,100.00,rejected,2020-01-14 13:57:46.816568+00,2020-01-15 15:54:09.519774+00,894,2020-01-15 15:54:09.514596+00,,2020-01-21 13:57:46.816152+00,,,regular,,,,
447,100.00,rejected,2020-01-15 05:00:13.331622+00,2020-01-15 16:11:04.758223+00,1735,2020-01-15 16:11:04.752349+00,,2020-01-22 05:00:13.331107+00,,,regular,,,,
448,100.00,rejected,2020-01-15 07:41:22.799409+00,2020-01-15 16:12:07.47699+00,1638,2020-01-15 16:12:07.458886+00,,2020-02-14 07:41:22.798879+00,,,regular,,,,
449,100.00,rejected,2020-01-15 10:25:22.928252+00,2020-01-15 16:12:20.389641+00,1487,2020-01-15 16:12:20.383794+00,,2020-02-14 10:25:22.927826+00,,,regular,,,,
450,100.00,rejected,2020-01-15 13:16:36.690986+00,2020-01-15 16:12:32.243197+00,787,2020-01-15 16:12:32.237752+00,,2020-02-03 13:16:36.682734+00,,,regular,,,,
1288,100.00,rejected,2020-04-19 17:30:23.625583+00,2020-04-30 13:59:43.337566+00,,2020-04-30 13:59:43.333776+00,847,2020-04-26 17:30:23.625141+00,,,regular,,,,
610,100.00,money_back,2020-02-05 07:40:49.86415+00,2020-03-05 22:30:27.938501+00,2877,2020-02-05 16:09:11.692884+00,,2020-02-26 08:10:23.520852+00,2020-02-07,,regular,,,,
460,100.00,rejected,2020-01-16 11:41:05.64131+00,2020-01-16 14:17:19.963032+00,1753,2020-01-16 14:17:19.955413+00,,2020-01-29 11:41:05.57903+00,,,regular,,,,
462,100.00,rejected,2020-01-16 20:05:24.209162+00,2020-01-17 08:57:04.466713+00,1892,2020-01-17 08:57:04.450724+00,,2020-01-23 20:05:24.208393+00,,,regular,,,,
454,100.00,rejected,2020-01-15 23:03:19.505676+00,2020-03-25 13:27:19.610141+00,,2020-01-16 14:12:49.920313+00,562,2020-01-31 23:03:19.499875+00,,,regular,,,,
431,100.00,rejected,2020-01-11 10:06:55.970969+00,2020-02-23 08:55:37.675162+00,,2020-01-11 14:07:52.774409+00,349,2020-02-02 10:06:55.876688+00,,,regular,,,,
1014,100.00,rejected,2020-03-31 10:09:09.427902+00,2020-03-31 12:42:41.606214+00,4833,2020-03-31 12:42:41.602603+00,,2020-04-07 23:00:00+00,,,regular,,,,
660,100.00,rejected,2020-02-10 17:59:10.727835+00,2020-03-12 09:28:50.721729+00,,2020-02-10 18:03:40.650714+00,508,2020-03-12 17:59:10.715056+00,,,regular,,,,
629,100.00,rejected,2020-02-07 06:15:17.519772+00,2020-02-07 14:10:06.082+00,2373,2020-02-07 14:10:06.078493+00,,2020-03-08 06:15:17.511648+00,,,regular,,,,
420,100.00,rejected,2020-01-09 22:12:51.519372+00,2020-04-04 20:07:35.132177+00,,2020-01-10 07:51:39.788562+00,603,2020-02-08 22:12:51.518903+00,,,regular,,,,
464,100.00,rejected,2020-01-17 00:30:29.990953+00,2020-01-17 08:58:33.392374+00,502,2020-01-17 08:58:33.387208+00,,2020-02-09 00:30:29.984955+00,,,regular,,,,
